type,name,res_id,src,value,fuzzy
model,"ekd.account.journal,name",ekd_journal_stock,Stock,Хранилище,0
model,"ekd.account.journal.period,name",0,Journal - Period,Журнал за период,0
model,"ekd.account.journal.type,name",,Situation,,0
model,"ekd.account.journal.type,name",0,Journal Type,Тип журнала,0
model,"ekd.account.journal.type,name",ekd_journal_type_cash,Cash,Касса,0
model,"ekd.account.journal.type,name",ekd_journal_type_expense,Expense,Расходный,0
model,"ekd.account.journal.type,name",ekd_journal_type_general,General,Основной,0
model,"ekd.account.journal.type,name",ekd_journal_type_revenue,Revenue,Доходы,0
model,"ekd.account.journal.view,name",0,Journal View,,0
model,"ekd.account.journal.view.column,name",0,Journal View Column,Колонка журнала,0
model,"ekd.account.level,name",0,Level Analytic Account,Уровень аналитики,0
model,"ekd.account.level_analytic,name",0,Level Analytic Account,Уровень аналитических счетов,0
model,"ekd.account.move,name",0,MoveRU,Операционный журнал,0
model,"ekd.account.move.cancel.init,name",0,Cancel Post Move Init,Снять с учета,0
model,"ekd.account.move.line,name",0,Lines of business operations russian standart,Строки проводок,0
model,"ekd.account.move.line.analytic,name",0,Move Analytic Account,,0
model,"ekd.account.move.line.analytic_ct,name",0,Move Analytic Account on Credit,,0
model,"ekd.account.move.line.analytic_dt,name",0,Move Analytic Account on Debit,,0
model,"ekd.account.move.line.queue,name",0,Queue Lines,,0
model,"ekd.account.move.line.template,name",0,Lines of template business operations,,0
model,"ekd.account.move.line.template.analytic,name",0,Move Template Analytic Account,,0
model,"ekd.account.move.line.west,name",0,Lines of business operations west standart,,0
model,"ekd.account.move.marker,name",0,Marker for entries,Доп.метка,0
model,"ekd.account.move.open_journal.ask,name",0,Open Journal Ask,Открыть журнал,0
model,"ekd.account.move.post.init,name",0,Post Move Init,Отработка в учете проводки(ок),0
model,"ekd.account.move.print_general_journal.init,name",0,Print General Journal Init,,0
model,"ekd.account.move.template,name",0,Business operations Templates,,0
model,"ekd.account.open_chart_account.init,name",0,Open Chart Account Init,Открыть План счетов,0
model,"ekd.account.tax,name",0,Account Tax,Налоги,0
